Gene,Value
DZIP1,30.627924999999998
DZIP1L,11.04682
DZIP3,42.67432666666667
E2F1,59.334895
E2F2,194.41889
E2F3,326.489975
E2F4,237.01939
E2F5,40.32217
E2F6,29.34108
E2F7,6.05407
E2F8,4.25977
E4F1,54.74462
EAF1,84.74541
EAF2,29.023799999999998
EAPP,417.00408
EARS2,50.532905
EBAG9,210.492785
EBF1,35.6994675
EBF2,21.299023333333334
EBF3,13.777283333333335
EBF4,107.22173
EBI3,4.53272
EBLN2,46.1266
EBNA1BP2,165.71139
EBP,70.9793325
EBPL,154.29877
ECD,41.45216
ECE1,183.755495
ECE2,46.36367333333334
ECEL1,26.76283
ECH1,275.93481
ECHDC1,270.8947425
ECHDC2,52.955510000000004
ECHDC3,104.33525
ECHS1,266.46584
ECI1,51.27765
ECI2,100.43517
ECM1,54.86527
ECM2,22.666774999999998
ECRP,39.54297
ECSIT,59.28864
ECT2,13.447433333333334
EDA,217.96827499999998
EDA2R,16.89218
EDAR,75.7972
EDARADD,19.91643
EDC3,34.533770000000004
EDC4,95.44824
EDDM3A,4.584036666666667
EDDM3B,0.00137
EDEM1,350.66302
EDEM2,89.70796
EDEM3,305.95179333333334
EDF1,469.927365
EDIL3,26.97214
EDN1,57.027563333333326
EDN2,20.63969
EDN3,11.3646
EDNRA,34.923413333333336
EDNRB,16.700856666666667
EDRF1,95.43184666666667
EEA1,70.74464666666667
EED,143.94481
EEF1A1,5921.8680349999995
EEF1A2,63.78769
EEF1B2,2556.74092
EEF1D,1016.4394225
EEF1E1,52.784715
EEF1G,3297.7818433333337
EEF2,3721.881695
EEF2K,54.22145999999999
EEFSEC,51.00508
EEPD1,114.806585
EFCAB1,12.092153333333334
EFCAB11,318.16008
EFCAB12,17.07245
EFCAB13,18.5979
EFCAB14,224.27018857142858
EFCAB2,27.3436475
EFCAB3,9.22571
EFCAB4A,637.82922
EFCAB4B,56.14717000000001
EFCAB5,2.95465
EFCAB6,15.419532857142856
EFCAB7,27.34524
EFCC1,5.5747
EFEMP1,3.8788033333333334
EFEMP2,81.99109
EFHB,151.636965
EFHC1,63.789359999999995
EFHC2,52.71497
EFHD1,5.78054
EFHD2,594.349735
EFNA1,20.15296
EFNA2,9.178456666666667
EFNA3,13.55043
EFNA4,43.05014
EFNA5,31.870070000000002
EFNB1,92.81823
EFNB2,22.281925
EFNB3,27.58687
EFR3A,256.79884
EFR3B,29.53583
EFS,42.837785
EFTUD1,63.50121
EFTUD2,203.24974999999998
EGF,33.70685
EGFL6,16.34314
EGFL7,27.28719
EGFLAM,48.0672
EGFR,28.298626666666664
EGLN1,518.2472375
EGLN2,120.18476666666668
EGLN3,28.663475
EGR1,58.59930333333333
EGR2,5.87111
EGR3,18.82244
EGR4,26.42359666666667
EHBP1,24.203395
EHBP1L1,89.2321575
EHD1,203.414038
EHD2,33.590309999999995
EHD3,78.23305666666667
EHD4,96.7302
EHF,65.16825333333334
EHHADH,6.09091
EHMT1,40.02835666666666
EHMT1-IT1,17.49398
EHMT2,67.85932666666666
EI24,74.33274
EID1,394.7711
EID2,127.73608
EID2B,25.94738
EID3,24.60648
EIF1,2098.1388985714284
EIF1AD,244.51036
EIF1AX,307.47888
EIF1AY,648.4643550000001
EIF1B,1288.78523
EIF2A,812.03456
EIF2AK1,1343.619085
EIF2AK2,250.9467566666667
EIF2AK3,90.251495
EIF2AK4,39.669865
EIF2B1,261.04435
EIF2B2,143.63847
EIF2B3,26.90876
EIF2B4,105.18843000000001
EIF2B5,37.055305
EIF2D,193.77953
EIF2S1,184.74758
EIF2S2,337.242625
EIF2S3,489.73927000000003
EIF3A,468.98690000000005
EIF3B,195.998975
EIF3C,569.744425
EIF3D,1279.52139
EIF3E,841.31226
EIF3F,624.3226033333333
EIF3G,567.74319
EIF3H,1017.856235
EIF3I,453.59314
EIF3J,164.78243500000002
EIF3J-AS1,58.71023
EIF3K,829.407695
EIF3L,1745.36813
EIF3M,405.849036
EIF4A1,901.4030133333334
EIF4A2,1035.93852
EIF4A3,493.56858
EIF4B,767.9990666666666
EIF4E,98.43527200000001
EIF4E2,161.34449
EIF4E3,247.91425999999998
EIF4EBP1,42.42502
EIF4EBP2,230.57563399999998
EIF4ENIF1,45.50922
EIF4G1,109.481425
EIF4G2,1009.6933933333333
EIF4G3,60.22843
EIF4H,554.20166
EIF5,396.9779566666666
EIF5A2,18.61462
EIF5B,129.96386
EIF6,254.53231
ELAC1,23.935665
ELAC2,45.8449
ELANE,15.36158
ELAVL1,115.81738750000001
ELAVL2,3.836185
ELAVL3,21.944280000000003
ELAVL4,26.5184
ELF1,744.992015
ELF2,121.07908666666667
ELF3,40.50791
ELF4,410.07778
ELF5,12.09427
ELFN1,22.06958
ELFN2,41.5734775
ELK1,81.06397333333334
ELK3,238.21878999999998
ELK4,91.42681166666667
ELL,25.171006666666667
ELL2,64.1659125
ELL3,62.80849
ELMO1,146.27096
ELMO2,120.96624
ELMO3,20.06341
ELMOD1,8.381645
ELMOD2,51.742855000000006
ELMOD3,4.99855
ELMSAN1,59.224215
ELN,138.90263499999998
ELOF1,650.05543
ELOVL1,133.3159
ELOVL2,16.844975
ELOVL2-AS1,15.08745
ELOVL3,19.49185
ELOVL4,12.59343
ELOVL5,677.2803100000001
ELOVL6,26.20534333333333
ELOVL7,211.51782
ELP2,71.123002
ELP3,92.21102
ELP4,61.01911
ELP5,40.2899
ELP6,67.582095
ELSPBP1,82.86273
ELTD1,6.48793
EMB,413.90722000000005
EMC1,91.14078599999999
EMC10,45.003125
EMC2,141.44985
EMC3,860.02678
EMC3-AS1,38.78709
EMC4,320.168545
EMC6,380.22273
EMC7,259.31584
EMC8,133.80989
EMC9,409.55189
EMCN,5.412489999999999
EMD,132.63766
EME1,57.441275000000005
EME2,74.13015333333334
EMG1,137.3302
EMID1,308.558825
EMILIN1,4.4898
EMILIN2,101.05176666666667
EMILIN3,46.49049
EML1,0.25873999999999997
EML2,35.741605
EML3,142.74498666666668
EML4,139.82435999999998
EML5,9.6434
EML6,15.894655
EMP1,28.452150000000003
EMP2,7.4182725
EMP3,994.67922
EMR1,190.87258
EMR2,305.909125
EMR3,471.76446
EMX1,5.89371
EMX2,15.77075
EN1,4.49402
EN2,8.51152
ENAH,38.1104
ENAM,24.06072
ENC1,44.493835000000004
ENDOD1,202.224775
ENDOG,15.87038
ENDOU,0.0052
ENDOV,56.7793725
ENG,20.954165
ENGASE,167.458775
ENHO,20.76694
ENKD1,12.09665
ENKUR,30.38683
ENO1,426.909695
ENO2,49.68846
ENO3,20.12417
ENOPH1,211.58333
ENOSF1,53.36491
ENOX1,27.16293
ENOX2,32.8167525
ENPEP,14.496425
ENPP1,11.0148925
ENPP2,5.58611
ENPP3,22.29168
ENPP4,57.533285
ENPP5,9.693810000000001
ENPP6,5.71878
ENPP7,33.00765
ENSA,148.396676
ENTHD1,2.14884
ENTHD2,39.7154175
ENTPD1,162.2654075
ENTPD2,9.738695
ENTPD3,6.085215
ENTPD4,200.65238666666667
ENTPD5,28.296616666666665
ENTPD6,29.696415000000002
ENTPD7,24.609115
ENY2,124.22942666666667
EOGT,27.50442
EOMES,198.71019
EP300,320.85896
EP400,30.6921125
EP400NL,18.67146
EPAS1,27.26612
EPB41,705.058865
EPB41L1,6.168523333333333
EPB41L2,19.801
EPB41L3,36.502446666666664
EPB41L4A,5.130895
EPB41L4A-AS1,148.55773
EPB41L4A-AS2,8.29672
EPB41L4B,64.67968499999999
EPB41L5,15.8880975
EPB42,1913.35296
EPC1,346.3957125
EPC2,219.19494
EPCAM,37.6429
EPDR1,13.52382
EPG5,42.500057142857145
EPHA1,32.045233333333336
EPHA10,25.227130000000002
EPHA2,5.38513
EPHA3,17.612333333333336
EPHA4,29.654414000000003
EPHA5,4.18246
EPHA6,7.7878799999999995
EPHA7,77.4233
EPHA8,176.70879000000002
EPHB1,18.211003333333334
EPHB2,51.018632499999995
EPHB3,92.67543
EPHB4,44.473825000000005
EPHB6,37.20137
EPHX1,24.1288
EPHX2,60.08228
EPHX3,81.25633
EPHX4,7.42786
EPM2A,40.35608333333333
EPM2AIP1,208.95442666666668
EPN1,100.90028
EPN2,39.854083333333335
EPN3,8.87302
EPO,11.995655
EPOR,113.13513499999999
EPPIN,1.1655550000000001
EPRS,173.8434633333333
EPS15,413.170025
EPS15L1,74.70285833333334
EPS15P1,3.02339
EPS8,11.91034
EPS8L1,57.55942
EPS8L2,18.778303333333334
EPS8L3,23.78861
EPSTI1,122.373265
EPT1,20.159203333333334
EPX,15.58114
EPYC,1.7843
EQTN,4.511273333333333
ERAL1,70.67851
ERAP1,93.111492
ERAP2,163.06264
ERBB2,21.172573333333332
ERBB2IP,539.50021
ERBB3,25.730266
ERBB4,25.21398
ERC1,64.58157666666666
ERC2,17.46348
ERC2-IT1,34.0418
ERCC1,69.01529333333333
ERCC2,68.85116
ERCC3,38.79777
ERCC4,19.124965
ERCC5,233.84564
ERCC6,35.514230000000005
ERCC6L,7.13313
ERCC6L2,31.290830000000003
ERCC8,20.684070000000002
EREG,12.22164
ERF,35.106044999999995
ERG,16.0435725
ERGIC1,453.6432
ERGIC2,218.00108
ERGIC3,104.7727
ERH,1073.0978
ERI1,32.195715
ERI2,24.750763333333335
ERI3,20.09166
ERICH1,70.767327
ERICH3,6.08916
ERICH5,4.26848
ERICH6,15.75514
ERLEC1,104.5905
ERLIN1,71.30599000000001
ERLIN2,39.633113333333334
ERMAP,53.79171
ERMARD,65.2628
ERMN,1.70829
ERMP1,279.13316499999996
ERN1,177.84873333333334
ERN2,302.02495
ERO1L,89.91858666666667
ERO1LB,33.842655
ERP27,104.21473
ERP29,654.28631
ERP44,255.19609
ERRFI1,61.83811
ERV3-1,37.33622
ERVFRD-1,23.95853
ERVH-4,15.04782
ERVH-6,50.06535
ERVK13-1,19.346726666666665
ERVK3-2,0.01663
ERVMER34-1,35.65379
ERVMER61-1,0.0014
ERVW-1,22.740135000000002
ESAM,76.14895
ESCO1,143.22369333333333
ESCO2,14.0401575
ESD,404.76036750000003
ESF1,94.30986
ESM1,9.01512
ESPL1,82.84877
ESPN,13.67019
ESPNL,56.025864999999996
ESR1,20.057875555555555
ESR2,11.797636666666667
ESRP1,19.167795
ESRP2,16.28418
ESRRA,95.794395
ESRRB,26.188283333333334
ESRRG,26.806759999999997
ESX1,49.15136
ESYT1,318.50111
ESYT2,119.85890200000001
ESYT3,156.99291666666667
ETAA1,33.83844
ETF1,240.501085
ETFA,367.77312
ETFB,106.06692
ETFDH,15.926195
ETHE1,138.62516
ETNK1,89.946865
ETNK2,30.03774
ETNPPL,44.5381
ETS1,1579.7317199999998
ETS2,76.65201
ETV1,94.424976
ETV2,17.74292
ETV3,141.93422333333334
ETV4,92.143675
ETV5,16.510132
ETV6,129.1269825
ETV7,14.716935
EVA1A,2.80653
EVA1B,63.86362
EVA1C,39.70266
EVC,28.227343333333334
EVC2,9.545205000000001
EVI2A,3100.75501
EVI2B,3744.40518
EVI5,34.57751
EVI5L,42.4471475
EVL,488.519125
EVPL,29.03023
EVX1,100.084765
EWSR1,333.45653999999996
EXD1,1.66201
EXD2,86.82034
EXD3,171.47778333333335
EXO1,90.77065
EXO5,31.65242
EXOC1,357.28599
EXOC2,41.29993
EXOC3,46.098375000000004
EXOC3L1,170.95134000000002
EXOC3L2,157.58516
EXOC4,45.30167333333333
EXOC5,99.683084
EXOC6,61.696
EXOC6B,8.03186
EXOC7,99.15412599999999
EXOC8,219.17521
EXOG,24.70636
EXOSC1,41.662910000000004
EXOSC10,81.464275
EXOSC2,22.544816666666666
EXOSC3,119.34822666666666
EXOSC4,48.76699
EXOSC5,21.48695
EXOSC6,111.95007333333332
EXOSC7,50.81297
EXOSC8,168.6383
EXOSC9,88.45593
EXPH5,34.01502333333333
EXT1,34.496293333333334
EXT2,75.34429
EXTL1,80.77972
EXTL2,11.12395
EXTL3,64.96382
EYA1,5.64325
EYA2,2.73896
EYA3,53.837697500000004
EYA4,4.826890000000001
EYS,0.00192
EZH1,441.668182
EZH2,18.47613
EZR,128.660256
F10,9.39667
F11,12.295377499999999
F12,271.675505
F13A1,2207.76029
F13B,12.12911
F2,13.78235
F2R,83.696445
F2RL1,340.24989
F2RL2,12.715575
F2RL3,11.01256
F3,0.57056
F5,108.94627333333334
F7,95.24453
F8,30.04865
F9,25.7428
FA2H,15.013345000000001
FAAH,34.45716
FAAH2,18.76145
FABP1,6.88973
FABP2,11.54912
FABP3,29.777700000000003
FABP3P2,51.22842
FABP4,15.29331
FABP5,52.78628
FABP6,26.32832666666667
FABP7,24.948289999999997
FADD,215.1903
FADS1,44.046510000000005
FADS2,23.97345
FADS3,58.64575000000001
FAF1,47.557878
FAF2,105.792055
FAH,34.391275
FAHD1,91.111505
FAHD2A,46.660793999999996
FAIM,46.96728
FAIM2,9.75802
FAIM3,922.5440900000001
FAM101B,1971.928165
FAM102A,220.68514
FAM102B,78.96299
FAM103A1,192.575905
FAM104A,1438.25758
FAM104B,55.60819
FAM105A,41.64576333333333
FAM106A,26.84815
FAM107A,28.267965000000004
FAM107B,1097.16165
FAM109A,8.53257
FAM109B,13.76044
FAM110A,56.87264
FAM110B,49.12285333333333
FAM110C,8.72223
FAM110D,32.10252
FAM111A,199.93141
FAM111B,10.20422
FAM114A1,15.87691
FAM114A2,97.409565
FAM115A,169.092088
FAM115C,15.48221
FAM117A,2022.6944
FAM117B,153.02198333333334
FAM118A,14.629930000000002
FAM118B,42.63428
FAM120A,333.4602022222222
FAM120AOS,235.29143
FAM120B,76.08231
FAM120C,12.816545000000001
FAM122A,92.00257666666666
FAM122B,189.56940333333333
FAM122C,54.530535
FAM124A,32.548038
FAM124B,0.55735
FAM126A,57.933805
FAM126B,343.68901
FAM127A,169.8635
FAM127B,18.05961
FAM129A,2315.56412
FAM129B,109.543835
FAM129C,70.17070333333334
FAM131A,53.121050000000004
FAM131B,16.84035
FAM131C,1.96547
FAM132A,7.03679
FAM132B,55.7638
FAM133A,43.870020000000004
FAM133B,113.072615
FAM134A,481.6968125
FAM134B,57.926005
FAM134C,306.4948
FAM135A,16.26445
FAM135B,16.469620000000003
FAM136A,137.71692
FAM138A,13.35714
FAM13A,54.55718999999999
FAM13B,299.63291
FAM13C,12.159795
FAM149A,2.92892
FAM149B1,85.45018
FAM150B,0.7212
FAM151A,4.50881
FAM153A,36.208822
FAM154A,7.13627
FAM154B,0.00181
FAM155B,28.50892
FAM159A,25.944965
FAM160A1,33.812705
FAM160A2,85.33412
FAM160B1,195.603675
FAM160B2,20.348073333333335
FAM161A,11.3860675
FAM161B,445.956785
FAM162A,158.643908
FAM162B,10.52764
FAM163A,8.90521
FAM166A,8.978305
FAM167A,51.505849999999995
FAM167B,3.55115
FAM168A,61.04807
FAM168B,178.43334
FAM169A,76.581605
FAM169B,17.93194
FAM170A,68.98287
FAM170B,4.1421
FAM171A1,46.50277
FAM171A2,24.16267
FAM171B,11.875479999999998
FAM172A,73.440305
FAM173A,24.16775
FAM173B,57.970545
FAM174A,384.31161
FAM174B,53.73002
FAM175A,49.000775
FAM175B,70.068495
FAM177A1,76.75377
FAM178A,37.283785
FAM178B,165.12965
FAM179A,27.65127
FAM179B,39.89931
FAM181A,29.01663
FAM181B,68.82951666666666
FAM182A,92.871695
FAM184A,10.07554
FAM184B,13.20869
FAM185A,23.600965000000002
FAM186A,25.798189999999998
FAM186B,34.44532
FAM187B,16.85795
FAM188A,28.70477
FAM188B,64.536805
FAM189A1,3.49654
FAM189A2,36.05392
FAM189B,34.330925
FAM192A,173.4046425
FAM193A,135.73179
FAM193B,74.16821
FAM195A,57.622855
FAM195B,101.0286
FAM196A,3.17384
FAM198A,3.16748
FAM198B,136.37454
FAM199X,117.41227333333332
FAM19A1,12.34006
FAM19A2,82.31293
FAM19A4,5.41837
FAM19A5,2.344813333333333
FAM200A,14.286620000000001
FAM200B,230.85210666666669
FAM201B,74.668795
FAM204A,65.5380275
FAM205A,11.296315
FAM205B,21.20612
FAM205CP,56.94414
FAM206A,147.1164
FAM207A,76.359355
FAM208A,129.86233
FAM208B,40.5107575
FAM209A,5.96243
FAM209B,22.83349
FAM20A,6.344715000000001
FAM20B,225.50101
FAM20C,27.1412325
FAM210A,31.773913333333336
FAM210B,2293.621875
FAM212A,416.94838
FAM212B,108.260535
FAM213A,43.59662333333333
FAM213B,64.13374
FAM214A,143.42755499999998
FAM214B,196.99142
FAM215A,27.64625
FAM216A,75.32072
FAM216B,0.39271
FAM217A,13.823084999999999
FAM217B,290.99374
FAM218A,14.509885
FAM219A,85.68685
FAM219B,53.571463333333334
FAM21A,319.7185866666667
FAM220A,338.24414
FAM221A,11.02644
FAM221B,11.51229
FAM222A,16.91886
FAM222A-AS1,9.35605
FAM222B,47.77699666666666
FAM223A,20.91087
FAM227B,6.758220000000001
FAM228A,21.20132
FAM229B,14.91494
FAM230B,19.582055
FAM24A,14.00261
FAM24B,43.34232
FAM26D,4.2868
FAM26E,25.15515
FAM26F,189.95273
FAM27E2,23.304434999999998
FAM32A,315.43826
FAM35A,382.46407
FAM3A,27.387435
FAM3B,13.97896
FAM3C,109.25772666666667
FAM3D,25.14324
FAM43A,110.28
FAM43B,15.36267
FAM45A,413.123632
FAM46A,129.89323
FAM46B,69.7035
FAM46C,1028.3733
FAM46D,3.2863
FAM47A,0.00383
FAM47B,13.37974
FAM47C,8.38901
FAM47E,9.13163
FAM49A,206.01358333333334
FAM49B,850.67745
FAM50A,135.32806
FAM50B,34.15786
FAM53A,11.951225
FAM53B,130.41234
FAM53C,487.7088
FAM57A,30.09239
FAM57B,11.63094
FAM58A,146.03616
FAM60A,212.912665
FAM63A,428.33176000000003
FAM63B,48.296675
FAM64A,36.09774
FAM65A,203.1827466666667
FAM65B,1615.4467399999999
FAM65C,21.892310000000002
FAM69A,77.71728666666667
FAM69B,29.5790575
FAM69C,212.40475
FAM71A,28.52257
FAM71B,12.011056666666667
FAM71C,1.33606
FAM71D,209.80702
FAM71E1,11.00126
FAM71E2,24.834015
FAM71F1,17.812835
FAM71F2,10.38203
FAM73A,49.344755
FAM73B,91.59453
FAM76A,30.281425
FAM76B,72.6653625
FAM78A,317.9712
FAM78B,7.327590000000001
FAM81A,18.793625
FAM81B,21.19607
FAM83A,178.89661749999996
FAM83B,8.619835
FAM83C,197.645725
FAM83D,21.32337
FAM83E,97.11541
FAM83F,67.70797
FAM83G,858.60336
FAM83H,29.379875
FAM84A,35.392896666666665
FAM84B,76.76959
FAM86A,4.54245
FAM86B1,32.80976
FAM86B3P,230.303064
FAM86C1,22.87348
FAM87A,10.02543
FAM89A,49.12909
FAM89B,434.01851500000004
FAM8A1,1103.20022
FAM90A1,2.65752
FAM91A1,161.43547999999998
FAM92A1,13.801076666666665
FAM95B1,34.30205
FAM96A,1019.40487
FAM96B,329.79716
FAM98A,86.71347
FAM98B,71.74714999999999
FAM98C,69.04801
FAM9A,87.95467
FAM9B,51.264284999999994
FAM9C,38.99706
FAN1,40.24251
FANCA,29.8598875
FANCB,30.934365
FANCC,106.82311666666668
FANCD2,36.571265
FANCD2OS,46.63434
FANCE,121.3177
FANCF,75.363425
FANCG,36.13488
FANCI,63.90328
FANCL,94.06148
FANCM,17.2029625
FANK1,8.83366
FAP,22.1764
FAR1,228.65272333333337
FAR2,82.04917666666665
FARP1,27.251279999999998
FARP2,29.592246
FARS2,43.12950333333333
FARSA,71.40590499999999
FARSB,41.98420333333333
FAS,362.96068249999996
FASLG,64.06894
FASN,47.128775000000005
FASTK,135.53654666666668
FASTKD1,140.11388
FASTKD2,33.98165666666666
FASTKD3,114.41857
FAT1,32.58608
FAT2,0.92284
FAT3,5.87848
FAT4,25.25802
FATE1,48.26289
FAU,4062.36612
FAXC,5.111549999999999
FAXDC2,572.1947833333334
FBF1,178.43030666666667
FBL,759.32183
FBLIM1,35.88017
FBLL1,13.989265
FBLN1,19.490922
FBLN2,52.64406
FBLN5,44.76532
FBLN7,233.72657
FBN1,3.579306666666666
FBN2,60.270939999999996
FBN3,10.66394
FBP1,66.53311
FBP2,58.01709
FBRS,54.27963
FBRSL1,50.497305999999995
FBXL12,79.44179
FBXL13,19.225524999999998
FBXL14,90.80559333333333
FBXL15,18.63708
FBXL16,62.755865
FBXL17,34.484228
FBXL18,17.343768333333333
FBXL19,11.82841
FBXL19-AS1,16.03335
FBXL2,4.85377
FBXL20,88.723548
FBXL21,11.76032
FBXL22,16.45702
FBXL3,967.9204599999999
FBXL4,63.56666333333333
FBXL5,1322.1986100000001
FBXL7,168.66282
FBXL8,18.12987
FBXO11,284.21888333333334
FBXO15,29.65663
FBXO16,80.20284749999999
FBXO17,93.69947
FBXO18,112.186275
FBXO2,46.61688
FBXO21,104.85305
FBXO22,23.198934
FBXO24,20.343545
FBXO25,90.27633
FBXO27,38.46332
FBXO28,72.404
FBXO3,43.607255
FBXO30,81.286235
FBXO31,18.174495
FBXO32,15.822637142857143
FBXO33,223.71492999999998
FBXO34,222.62751
FBXO36,10.098065
FBXO38,205.49316333333334
FBXO39,2.25797
FBXO4,22.218923333333336
FBXO40,14.65862
FBXO41,22.33505
FBXO42,76.8625375
FBXO43,34.69639
FBXO44,31.88651
FBXO45,38.44907666666667
FBXO46,71.28601
FBXO5,35.38044
FBXO6,36.93467
FBXO7,3381.4585033333333
FBXO8,119.572395
FBXO9,633.1442544444444
FBXW11,144.61017
FBXW12,692.20209
FBXW2,85.06409599999999
FBXW4,130.3264
FBXW4P1,30.73675
FBXW5,76.24566
FBXW7,115.79063000000001
FBXW8,22.12152
FBXW9,25.17155
FCAMR,43.98392
FCAR,59.88362600000001
FCER1A,157.16174
FCER1G,1464.79671
FCER2,62.258185
FCF1,99.6721675
FCGBP,23.31268
FCGR1A,81.79354
FCGR1B,230.97029
FCGR2A,871.0778566666668
FCGR2B,241.97506
FCGR3A,3778.39818
FCGRT,362.01764
FCHO1,49.73157
FCHO2,162.28436499999998
FCHSD1,21.646445
FCHSD2,195.61971
FCN1,1978.92191
FCN2,24.629663333333337
FCN3,119.74768
FCRL1,139.201945
FCRL2,71.937584
FCRL3,267.449045
FCRL4,34.95588333333333
FCRL5,48.513466
FCRLA,146.71389666666667
FCRLB,38.47861
FDCSP,7.05157
FDFT1,593.8549633333333
FDPS,163.35302
FDPSP2,21.0278
FDX1,71.25031
FDX1L,72.58995
FDXACB1,12.10868
FDXR,25.78217
FECH,490.35192666666666
FEM1A,137.418755
FEM1B,100.10195666666665
FEM1C,30.30726
FEN1,55.157005
FER,25.171406666666666
FER1L4,19.21285
FER1L5,44.27856
FER1L6-AS1,29.60534
FERD3L,11.35905
FERMT1,33.5221625
FERMT2,5.74756
FERMT3,736.31846
FES,101.15819
FETUB,7.55487
FEV,3.73613
FEZ1,236.594805
FEZ2,180.13806666666665
FEZF2,354.4341299999999
FFAR1,13.043185
FFAR2,363.68161
FFAR3,10.63634
FFAR4,0.00504
FGA,28.65527333333333
FGB,11.26459
FGD1,36.11944
FGD2,140.99201142857143
FGD3,545.590655
FGD4,135.22444333333334
FGD5,18.898395
FGD6,9.358458
FGF1,8.265776666666666
FGF10,12.3072
FGF11,17.62651
FGF12,0.5495800000000001
FGF13,9.12746
FGF14,10.463705999999998
FGF16,27.51004
FGF17,7.7383
FGF18,18.632411666666666
FGF19,6.71171
FGF2,7.00341
FGF20,31.46103
FGF21,7.38416
FGF22,256.65203333333335
FGF23,109.37949
FGF3,2.27214
FGF4,129.87096
FGF5,21.09554
FGF6,50.01197
FGF7,2.470675
FGF8,11.24049
FGF9,26.65632
FGFBP1,113.94327
FGFBP2,726.81827
FGFBP3,15.57144
FGFR1,119.20336857142857
FGFR1OP,45.248602
FGFR1OP2,287.3489542857143
FGFR2,72.47862272727274
FGFR3,32.188665
FGFR4,19.94578
FGFRL1,18.44199
FGG,8.34809
FGGY,16.057585
FGL1,32.05445
FGL2,2563.367615
FGR,1469.56684
FH,120.56859666666666
FHAD1,71.64851333333333
FHDC1,94.42745
FHIT,61.6055
FHL1,106.25376200000001
FHL2,58.45615
FHL3,97.03707
FHL5,2.29575
FHOD1,54.20157
FHOD3,3.28346
FIBCD1,11.72106
FIBIN,39.343145
FIBP,95.97994
FICD,151.70492
FIG4,209.63951
FIGF,0.76563
FIGLA,1.29202
FIGN,61.908069999999995
FIGNL1,32.45491
FILIP1,13.69115
FILIP1L,56.12907333333333
FIP1L1,56.44696
FIS1,1536.23971
FITM1,98.58062
FITM2,101.66668666666665
FIZ1,137.71690999999998
FJX1,1.4605
FKBP10,29.83053
FKBP11,155.30831333333333
FKBP14,41.83058333333333
FKBP15,166.03852333333336
FKBP1A,522.06966
FKBP1B,173.12274499999998
FKBP2,86.93704
FKBP3,146.288415
FKBP4,74.37231249999999
FKBP5,293.5148133333334
FKBP6,20.13415
FKBP7,8.36387
FKBP8,1113.5194066666666
FKBP9,25.80391
FKBPL,9.08464
FKRP,31.061715
FKTN,21.5828
FLAD1,195.56557
FLCN,62.52407999999999
FLG,16.71164
FLG2,11.27294
FLI1,360.1544875
FLII,274.7424475
FLJ11292,189.36524749999998
FLJ11710,4.76101
FLJ13224,5.29957
FLJ13744,0.20643
FLJ16734,15.75622
FLJ20712,190.93248
FLJ22184,8.48203
FLJ25694,6.39442
FLJ25758,18.33261
FLJ26850,5.20596
FLJ30064,7.33991
FLJ30403,13.30266
FLJ30679,7.70449
FLJ31713,30.42611
FLJ31715,23.23275
FLJ32154,188.95604
FLJ32790,20.21705
FLJ32955,19.72634
FLJ33360,25.5928
FLJ33534,9.47234
FLJ33544,14.10373
FLJ34503,0.00183
FLJ34521,32.65632
FLJ35816,7.18479
FLJ35934,30.61612
FLJ36840,10.25519
FLJ36848,47.80209
FLJ37035,7.9432833333333335
FLJ37201,2.73075
FLJ37453,34.00329
FLJ37786,4.45278
FLJ38379,7.826205
FLJ38576,96.71991
FLJ38668,14.74857
FLJ38773,7.07418
FLJ40288,35.955005
FLJ41170,29.16
FLJ42627,149.72600666666665
FLJ43315,21.49653
FLJ45825,7.50168
FLJ90680,23.92553
FLNA,540.3449333333333
FLNB,39.153645
FLNC,892.2663
FLOT1,471.4396625
FLOT2,462.913135
FLRT1,20.18612
FLRT2,10.272423333333334
FLRT3,18.244059999999998
FLT1,31.504465
FLT3,15.64603
FLT3LG,98.79302
FLT4,50.68299
FLVCR1,48.851015000000004
FLVCR1-AS1,156.88043
FLVCR2,17.1837
FLYWCH1,55.060039999999994
FLYWCH2,63.29561
FMN1,70.83939666666667
FMN2,13.560615
FMNL1,522.299405
FMNL2,25.99217333333333
FMNL3,24.50779
FMO1,23.63817
FMO2,41.32518
FMO3,6.67659
FMO4,45.27153
FMO5,11.705493333333335
FMO6P,3.90877
FMO9P,2.03528
FMOD,34.48502
FMR1,412.019025
FMR1NB,4.9379
FN1,68.67613857142858
FN3K,1.96231
FN3KRP,82.87539
FNBP1,433.8360325
FNBP1L,22.54531
FNBP4,154.442645
FNDC1,2.7159
FNDC3A,85.93759250000001
FNDC3B,183.4218533333333
FNDC4,116.96672
FNDC5,18.398320000000002
FNDC7,5.319
FNDC8,11.6811
FNDC9,105.79334
FNIP1,180.614638
FNIP2,46.5531475
FNTA,446.0938266666667
FOCAD,24.516225000000002
FOLH1,5.67202
FOLR1,34.06443
FOLR2,39.531
FOLR3,775.1602
FOPNL,137.460405
FOS,384.17726
FOSB,3.77875
FOSL1,8.33014
FOSL2,165.69707599999998
FOXA1,5.81298
FOXA2,21.000709999999998
FOXA3,4.63056
FOXB1,33.00565
FOXC1,9.413925
FOXC2,32.26014
FOXD1,0.54442
FOXD2,12.24144
FOXD3,31.172156666666666
FOXE1,6.03007
FOXE3,3.25268
FOXF1,0.02468
FOXF2,11.31211
FOXG1,23.409175
FOXH1,30.229065
FOXI1,11.09609
FOXJ1,15.61241
